Market_ID,Product,Market_Price_per_ton,Demand_Index,Supply_Index,Competitor_Price_per_ton,Economic_Indicator,Weather_Impact_Score,Seasonal_Factor,Consumer_Trend_Index
2713,Corn,348.5950619,99.98614446,108.5566998,185.4620073,0.722760272,47.90416674,High,88.46333499
2714,Soybean,209.6841269,93.66505758,149.7324723,428.2322775,1.400546118,78.3491402,High,99.77284159
2715,Soybean,402.4766124,144.3968953,75.17783581,341.0209028,1.456031014,31.1512833,Medium,51.545126
2716,Wheat,386.9421886,176.9813519,117.5388999,439.3728995,1.123084041,70.33144171,High,56.27737002
2717,Rice,364.6034434,147.1490307,132.28109,497.0281176,1.139592841,19.84166442,Medium,93.12476132
2718,Wheat,362.1028025,57.75580974,115.9508837,252.2367389,1.104093457,2.019614593,Low,94.8406024
2719,Wheat,178.6777346,171.5926166,164.6640841,447.057815,1.462672156,28.49913102,Low,95.70228313
2720,Wheat,396.506475,136.1089487,66.54076961,420.1496541,1.180920249,88.55462759,High,69.59553276
2721,Soybean,417.9038914,79.67220396,183.5083824,235.2934658,1.013712252,52.88930641,Medium,119.1419854
2722,Soybean,131.3004801,66.18964634,56.39157568,201.7688006,1.188212924,33.52514087,Low,111.0980103
2723,Soybean,121.3416155,98.61516296,100.4582009,342.4954947,1.471749515,84.17491122,High,83.14629056
2724,Soybean,227.6797615,170.0713286,102.2928697,262.1765444,0.712909187,84.39265748,Medium,63.3173999
2725,Corn,104.0675323,129.3944363,190.4666541,296.5320729,0.788214454,70.40773536,High,52.78312469
2726,Corn,261.0795551,106.4365923,71.21280555,349.5036285,1.328923996,79.90901987,Low,82.18434589
2727,Soybean,134.1494333,128.6848214,170.9854642,305.6286263,1.305120714,52.07607226,Low,73.36079353
2728,Rice,389.4780878,104.0313544,71.34273557,455.5562326,0.690428736,76.51175474,Medium,136.6649947
2729,Soybean,120.7849001,82.31090944,164.0659055,179.620842,1.047656025,36.95384157,High,124.2157045
2730,Soybean,270.9917891,145.746502,161.3379347,485.0859208,0.754496153,5.875771048,High,72.07553312
2731,Wheat,209.2501907,85.15483352,170.3476487,364.9806623,1.455295449,44.18346441,High,144.8624097
2732,Soybean,115.9888104,161.9690212,185.2484913,202.2838017,1.152666317,43.06576732,Low,132.2824899
2733,Rice,435.2401088,86.82044215,175.2714384,313.2686264,0.735098384,10.0063678,Low,86.7934428
2734,Wheat,184.1085813,50.34195138,195.2730492,186.8417626,0.5315409,76.63684098,Medium,81.09620085
2735,Corn,131.3477579,99.68465185,180.6711476,374.2848484,0.590614862,74.54254338,Medium,54.4757287
2736,Soybean,489.2910831,64.79019643,114.6688784,161.5165709,0.843738433,37.45728396,Medium,115.6830896
2737,Corn,136.663326,59.04463334,83.65296542,389.5055724,0.873602555,14.82875813,Low,91.16563807
2738,Corn,394.842389,102.3256687,71.74205801,200.2860327,1.285131617,66.53409429,Medium,132.0675161
2739,Corn,490.8065908,146.4961868,89.89846074,482.4090127,0.75379426,15.06619286,Medium,62.66219815
2740,Corn,127.3993195,140.4803382,148.3431573,474.4865731,1.307731879,72.13329085,Medium,139.862767
2741,Soybean,267.5634329,130.3419443,146.3856347,407.8163689,0.649922059,37.38674255,Medium,136.9012809
2742,Soybean,470.8915721,117.5468693,72.52483611,499.7195608,1.195964638,68.54127035,Medium,87.45822239
2743,Soybean,433.6775667,83.59185365,186.0422465,486.5993609,1.26798392,6.005068386,Medium,76.17199644
2744,Wheat,386.7319611,122.9988567,130.9931529,345.2056304,1.400315648,6.784702053,Medium,87.66377144
2745,Soybean,202.2556815,129.3142006,82.62317304,376.9710576,1.462872728,96.08000099,Medium,107.1722963
2746,Corn,489.6338501,154.1622347,96.63953894,481.2429853,0.795681633,41.31049098,Low,137.9420858
2747,Rice,355.8699691,98.47433508,64.01615922,426.073139,0.993166779,31.34876328,Medium,96.28260919
2748,Soybean,363.7676195,126.5461383,54.55641327,484.9352532,0.51959258,36.43686837,High,116.3457678
2749,Corn,250.5658794,121.9467817,157.2579502,121.1760569,0.912104255,14.02021226,High,130.2115102
2750,Wheat,262.2778054,161.1929873,78.90943542,419.7675435,1.056327723,3.412006632,High,58.5353152
2751,Wheat,109.3916354,119.2885128,74.3123594,260.7382414,1.116213999,92.40278199,Low,94.991511
2752,Corn,121.585706,142.4024536,189.2097131,161.1999598,1.156584609,22.57109535,Medium,107.8423244
2753,Corn,293.8383205,86.40281753,164.8438824,496.0277236,1.420405073,14.91212161,High,113.8232286
2754,Rice,385.8574256,148.0298408,109.176205,364.898419,0.983305244,25.2154386,High,117.7967597
2755,Rice,206.863422,71.25949941,190.9170343,461.8404304,0.883276836,70.98780606,Low,92.8104883
2756,Wheat,291.1141112,88.76967362,64.17906415,386.655461,1.252810764,36.86235105,High,104.23578
2757,Corn,147.4069048,160.2546717,124.01913,163.3826798,1.311337328,94.35527611,Low,120.3561177
2758,Soybean,403.4909942,184.5337484,50.14844426,256.305338,1.480744866,32.25840149,Medium,128.1513275
2759,Rice,321.3999162,186.8946584,171.4861266,409.0808226,1.134517534,34.63943543,Low,135.2734292
2760,Rice,367.242084,141.1417611,144.6384817,216.7574456,1.385782334,30.46417122,Medium,108.2311909
2761,Corn,274.2844962,81.70528363,108.3329871,487.5364386,0.613222973,89.46578213,Low,93.98154872
2762,Corn,202.2867521,100.9370316,153.9273069,274.9652275,0.619339053,70.54917303,Medium,58.08941659
2763,Soybean,258.8520913,155.5303992,163.6684129,446.2386431,1.475924453,89.76020515,Medium,83.60917612
2764,Rice,137.9496713,154.0416746,84.78053583,450.883287,0.822504418,3.229712475,High,134.0800437
2765,Wheat,371.6703871,61.88128559,72.38870649,289.643639,1.495419003,24.49093737,Medium,94.83006728
2766,Soybean,405.817117,114.8358494,110.1235606,165.5672222,0.688904439,4.821084323,Low,148.3586986
2767,Wheat,238.9833926,126.5426035,125.8327993,112.1602893,0.773077672,73.80981642,Medium,52.65923965
2768,Corn,395.5863123,54.94105899,162.9524514,237.5462524,0.715174547,1.777277594,High,149.3645453
2769,Rice,458.7449859,125.4570885,128.9560696,165.3498736,0.533130528,74.67333565,Medium,74.57207213
2770,Rice,466.0197638,105.9595715,109.0386935,432.529077,1.026935508,42.60334068,Low,93.4955527
2771,Wheat,119.6488798,149.6789749,155.9619793,364.4551672,1.447744779,35.59176444,Medium,141.6252516
2772,Soybean,136.410689,60.74469455,175.4404902,389.9494994,1.009316515,51.03588165,High,106.1820772
2773,Soybean,336.3378514,196.2973111,75.31739002,462.261281,0.611726176,31.47752072,High,144.1019855
2774,Corn,219.0511606,147.7146179,55.42054438,403.2163824,1.438752898,39.13921114,High,50.65925352
2775,Corn,187.4846693,144.6746479,59.02197509,175.0177461,0.591960322,39.25203708,Low,128.3245842
2776,Wheat,189.1826288,193.2780121,166.6967752,226.9286851,1.481461808,47.98265409,Medium,134.4382665
2777,Soybean,349.1869601,84.31395233,123.2866719,377.875907,0.897409255,47.42794745,Medium,57.42709925
2778,Soybean,290.2062381,148.4919669,87.17240648,272.4530719,0.908406328,62.06811481,Medium,128.5894194
2779,Soybean,432.0385534,61.74062518,87.86578799,174.9032008,1.102801489,99.75157995,High,134.465516
2780,Soybean,111.4540279,113.9555136,184.8772371,137.4966998,0.588475951,47.7966281,High,129.0152722
2781,Wheat,108.0650264,85.08994513,197.0601472,408.0392715,1.456118975,2.865176941,Medium,82.91810847
2782,Corn,369.5472762,155.2571985,149.9252752,186.839314,0.966543574,33.52629891,High,57.77297972
2783,Wheat,481.7058526,195.2968631,98.38734475,266.8299995,1.225579973,90.63858825,Low,60.86260331
2784,Corn,364.8472358,114.8900913,150.8951543,348.3896177,0.655119794,7.642403617,High,52.50364193
2785,Wheat,414.0396392,81.99388342,52.36744333,137.8728405,1.189262193,3.077067563,Medium,52.32163045
2786,Rice,430.7290925,116.9423772,87.9845514,399.3008669,0.894990657,90.51064431,Medium,100.4508295
2787,Rice,150.8483545,138.873496,120.3644938,298.4027438,1.288840631,58.86223118,High,124.1553415
2788,Rice,431.3437428,96.59267214,131.5614551,427.1292907,0.634134984,99.35081981,High,121.9768099
2789,Soybean,243.3686697,132.430888,115.3395973,336.6445192,0.832444733,52.01891185,High,69.71940316
2790,Wheat,196.8771402,142.7365364,126.3389583,386.1140966,0.756377909,11.47676923,Medium,130.9615633
2791,Rice,286.9390165,84.18389953,114.7528291,443.1680666,0.961963358,16.35074477,Low,135.5811787
2792,Rice,247.7173359,50.84922331,116.0291558,219.1533796,0.713133307,47.20766533,Medium,57.95551088
2793,Wheat,199.7869849,77.69348567,145.6300622,459.3933152,1.144784226,84.10715115,High,132.779274
2794,Wheat,484.5726981,80.36011751,162.6744353,196.4485808,1.111595684,24.51660394,High,79.58026289
2795,Soybean,345.0665649,98.7090454,71.26729975,452.8595292,1.041217438,47.13851093,Low,53.19570177
2796,Corn,316.7939236,195.1692983,148.6716296,460.2680848,1.286465789,33.70449355,High,149.8172879
2797,Corn,429.2138848,83.68978242,169.9248234,220.6962564,0.602546502,44.91101783,High,116.5211175
2798,Wheat,377.3705525,70.90297706,195.0581855,341.4499284,1.2865449,2.538365516,Low,107.1282125
2799,Corn,496.91085,100.8243525,147.2611638,180.2680451,1.069171478,99.58630407,High,142.9983735
2800,Soybean,258.4367322,143.3710214,145.0497433,377.8395895,0.944152205,39.26431433,Medium,106.086712
2801,Wheat,416.6106225,185.0960543,156.2997089,170.7431954,1.092644007,83.85379912,Low,117.6310982
2802,Wheat,270.3638951,166.2218491,90.3912123,389.8094483,0.753821192,91.35687996,Medium,63.35623875
2803,Soybean,103.3093855,128.3981267,117.6273534,451.9041449,1.172197264,91.61817728,High,64.79062122
2804,Wheat,453.8332159,102.6471203,135.6199049,148.3213457,1.016032465,47.02925562,Medium,149.0837368
2805,Rice,349.6177408,150.5257572,122.4368057,197.8426294,1.299538228,80.37167445,Low,76.72830853
2806,Rice,276.8421235,101.082159,68.51013398,191.8346362,0.547310355,61.83167124,Medium,60.03568764
2807,Rice,235.6834421,171.3512008,198.1705157,161.5505898,0.667455039,80.55113171,High,87.38643089
2808,Wheat,136.8362817,115.5843221,124.5210872,159.8304692,1.021728813,65.390327,Low,71.43901634
2809,Wheat,369.1771705,67.15550169,74.49322448,304.9025227,1.092551356,86.12620377,Medium,56.14636991
2810,Wheat,103.9355732,119.7419719,133.5385706,365.7343938,0.751617055,12.18235309,Low,55.887216
2811,Rice,375.0563727,92.85380997,55.93147428,419.657685,1.116145647,10.27701549,Medium,83.54326287
2812,Corn,105.522831,135.8208659,122.1529204,444.8203527,1.407023221,63.12636239,Medium,85.77541583
2813,Corn,331.1114165,130.8824089,166.8776369,454.7207164,0.758689317,63.15241632,Low,78.39523888
2814,Soybean,431.2202975,149.497418,87.86036921,190.108366,1.485210449,84.96585709,High,86.4959733
2815,Soybean,173.9915178,80.2123593,136.0977763,464.6747465,0.918080708,18.98020711,Medium,132.8605759
2816,Rice,446.9100328,73.21616846,143.6058113,173.335494,1.46133399,63.31033989,Low,65.17814137
2817,Soybean,349.0352479,176.8557824,156.9948358,232.733797,1.058331175,94.51017274,Low,144.5203891
2818,Rice,312.9810682,89.15396251,133.8930412,122.9611816,1.423023296,34.72679704,High,134.0240093
2819,Wheat,183.4103565,77.55634656,97.12078649,353.181726,1.312715689,33.41178156,Low,94.26160295
2820,Rice,417.2085642,93.14425672,107.4522987,115.4960452,0.878654692,10.24645522,High,121.3569819
2821,Wheat,400.6509723,183.5185634,154.075636,437.837953,0.81399408,26.4866789,Low,125.6765393
2822,Soybean,208.5737511,199.111606,100.1592055,451.9098882,1.171075096,47.62090218,Medium,144.714031
2823,Wheat,282.7924148,153.1797837,179.1618379,417.2310927,0.721796673,26.02761847,Low,69.97771112
2824,Wheat,221.2021818,81.47201619,168.837167,286.977666,1.169768843,49.81606533,Low,117.5288513
2825,Rice,186.7851642,162.9347974,73.61929875,320.4758976,0.755496383,81.64297753,Low,123.6505432
2826,Soybean,419.949628,158.3882064,103.6507613,184.800515,0.705422724,71.59333137,Low,98.75087098
2827,Rice,150.9371134,50.24068826,127.732151,490.1584133,0.717501007,43.48575242,High,86.48846227
2828,Rice,114.6481459,132.5530811,133.9749268,416.6969866,1.305809209,7.398914588,Medium,66.88233098
2829,Corn,496.0591451,159.0843115,143.3606781,468.4573072,1.466501835,57.54502543,High,108.6298691
2830,Wheat,438.2901393,156.7144692,120.4019898,438.3477832,0.743812268,23.4707202,Low,97.86729352
2831,Rice,480.5945226,141.6297638,144.2617419,118.5051854,0.9465447,94.80697064,High,71.50326579
2832,Corn,346.8482361,196.650182,120.8551985,340.6714736,1.264940135,23.06033275,High,60.27780961
2833,Corn,466.2483385,192.8134772,101.0016252,100.9814615,0.755064997,20.20100205,Medium,68.65358894
2834,Soybean,295.1414803,80.1008735,107.985466,407.0985433,0.635963876,32.09765509,High,78.82213924
2835,Wheat,297.3127772,175.861338,150.2209329,482.207907,0.510024346,96.04182695,High,131.0716487
2836,Wheat,431.483089,197.5316597,136.0110059,326.6642289,0.681512008,58.77211348,Low,105.4668631
2837,Corn,264.7596956,163.0190444,139.0028622,381.9535222,1.178762787,11.16732363,High,93.39172266
2838,Soybean,154.030233,106.9555897,66.2495155,287.6630249,1.409039135,49.65516374,Low,143.9051914
2839,Corn,291.3369587,70.1720591,159.0737843,483.1901108,1.295007102,55.91254238,High,127.212036
2840,Wheat,287.7571655,182.7342608,136.0616457,404.6570401,0.638928906,37.16131066,Medium,81.43498445
2841,Corn,369.1747682,194.6729132,142.8421554,474.1580245,1.162784279,72.81061081,High,89.02456869
2842,Wheat,420.4300671,108.2397688,105.9501716,397.0581301,0.648370157,84.52054836,Low,74.74114869
2843,Corn,341.6774006,196.8235575,137.1041332,184.7015954,1.465124084,81.64168151,High,142.3345053
2844,Soybean,117.410903,111.6018415,51.22068685,487.9833274,0.539618882,26.03930671,Medium,144.6423583
2845,Corn,441.546147,62.65701501,169.3557413,390.4928088,0.891880149,30.62286152,High,94.78069395
2846,Rice,206.6170794,160.9621035,120.6813726,314.5458495,1.065093595,77.06198225,High,100.8403855
2847,Soybean,151.2115399,159.917916,151.5483429,451.8759074,0.673950806,59.69687013,High,126.9312293
2848,Rice,264.4160136,160.6133182,161.5233475,257.5342752,0.829283864,24.61835542,Low,122.1612027
2849,Corn,464.8125609,82.92373049,182.1320222,393.2891762,0.536756561,37.770347,High,138.9605687
2850,Soybean,327.2115523,103.1184518,94.97703927,426.5767476,1.298813008,70.77898478,High,131.6031099
2851,Soybean,481.7064666,170.593744,131.2783404,392.1146818,1.385810293,93.7154346,Low,72.01831333
2852,Wheat,412.5444615,53.37898739,163.7240697,251.6023388,0.577759909,64.00894381,Low,144.2297053
2853,Corn,255.010151,84.18689819,158.5044508,416.7368892,1.106577013,36.29942755,Medium,120.6559673
2854,Rice,356.1476925,143.5498645,175.995118,151.3009576,1.290279306,21.4969837,Low,142.4588408
2855,Wheat,304.7220108,110.4425261,197.0036316,215.0342757,1.213914618,73.40683881,Low,91.14616344
2856,Wheat,440.6002319,138.0974156,102.5432241,465.8909838,0.583650318,30.35109347,Medium,147.9817752
2857,Rice,281.1564807,92.16059528,65.81806401,384.0887028,0.905236131,6.052541708,Medium,143.4393309
2858,Corn,397.3838914,79.21560498,148.9914385,198.5551555,0.71682147,55.64166557,High,95.16256163
2859,Soybean,450.9419483,137.8915705,173.3872966,350.2874305,0.715682598,42.94723658,Low,96.67712396
2860,Corn,394.1772059,83.15551477,86.99198613,461.0887566,0.931586425,54.43546404,High,80.2109428
2861,Wheat,488.4231044,166.9344956,133.0721505,483.2922416,0.723527325,10.69334823,Medium,127.2787336
2862,Soybean,152.1171676,199.896866,76.3689293,343.5938567,0.562397073,59.88360768,Medium,111.1115935
2863,Wheat,445.1665294,147.5827042,132.763581,203.0089123,1.304194402,88.20411107,Medium,79.20278237
2864,Rice,168.238777,131.1286434,85.31714641,376.3640538,0.67804216,95.93008306,Low,104.5448844
2865,Corn,405.9070488,149.30198,142.7662771,150.3955053,1.203896715,8.771404824,Medium,116.0307098
2866,Wheat,203.5615881,101.7198684,133.8345743,375.4456261,1.483794404,4.141750337,High,145.4174002
2867,Wheat,384.6858606,113.7585682,80.2601155,421.7723616,1.141011178,72.65590936,Low,70.72767332
2868,Corn,416.1776416,101.8291701,171.4871169,302.7079816,0.923687881,46.50976067,Medium,82.09785327
2869,Wheat,216.2805237,105.0643128,167.9125329,331.8165652,0.689399807,61.54844758,Low,129.451351
2870,Wheat,148.0095152,68.87500354,72.65312796,169.1578263,0.734370577,93.58241918,High,141.6182127
2871,Soybean,386.5283062,151.7423262,177.6939673,433.4039611,0.93709261,36.65624012,High,144.1008557
2872,Rice,389.5051438,103.3942505,198.189705,452.6642384,1.126092821,29.64671617,Low,80.13884446
2873,Wheat,111.2745199,188.5068418,148.4292895,197.7592624,1.029989655,12.67296311,Low,135.1603841
2874,Rice,379.4857081,54.91849065,174.7245938,497.5093443,1.04974141,99.99936509,High,103.8769534
2875,Wheat,276.4891627,184.6712176,111.9997624,415.4711781,1.488496321,17.43123026,Medium,66.05541935
2876,Corn,196.6609754,55.51535721,97.26863751,124.9626635,0.763620904,27.26012701,High,64.79717877
2877,Soybean,196.3800901,105.2745911,71.94161591,474.2045683,0.640607862,35.66611251,Low,50.87596386
2878,Rice,167.6015242,53.87434808,138.7625126,281.9301253,0.630046935,75.79742365,Low,139.2567995
2879,Corn,165.5388029,143.2800615,150.172951,300.8551755,0.877932785,93.31203267,High,71.29190972
2880,Wheat,270.9237225,62.03655382,81.24363569,403.0069845,1.238688933,76.05121688,Medium,86.24307357
2881,Corn,346.7622093,107.9130429,93.06376352,487.6260708,0.766118849,48.07747048,Low,143.7186577
2882,Rice,454.4598628,55.85752775,183.6333503,424.6443107,1.034404199,31.68729782,Medium,81.64511461
2883,Wheat,499.6361272,53.36654348,123.7291614,459.6764072,1.156699196,27.72055579,Low,112.3990862
2884,Wheat,452.1382383,61.92074313,160.3347404,235.1214827,1.327167787,18.27333851,High,66.12521666
2885,Rice,136.6750203,121.4649499,70.27682124,311.7680175,0.97276652,10.29137631,Medium,67.28926473
2886,Soybean,439.4441443,171.3587788,51.56161743,131.5119678,0.681240373,19.76347922,High,141.7485538
2887,Rice,103.8437157,158.2292558,50.09050502,250.2828367,0.862250088,78.04701742,High,101.5042707
2888,Rice,335.7081679,191.9018091,109.137056,136.8060021,1.284967766,52.29489105,High,71.98414616
2889,Corn,170.4489919,102.0115021,143.2433995,442.9023279,1.328710823,47.0336076,Low,140.0757538
2890,Rice,259.3311638,103.9927161,154.820717,471.8151696,1.067171342,90.11073796,Low,94.34290888
2891,Rice,272.109617,184.192531,84.43259104,163.0476781,0.916728611,97.11425434,High,118.9781616
2892,Rice,170.031292,108.3619946,50.35369379,158.2350127,0.897163163,64.24758139,High,66.43316231
2893,Rice,367.1541745,102.4812996,84.05460253,146.6851651,1.116290595,33.95137012,Medium,136.4695483
2894,Wheat,446.0345865,189.0071321,163.7882733,135.9368792,1.119389742,27.04755797,High,112.7519406
2895,Rice,295.7235406,74.88753846,168.6833575,405.0613847,0.887272086,50.00911562,Low,133.8591384
2896,Wheat,334.3120933,182.4019269,173.162702,150.1526624,0.721456024,75.10436576,Low,131.0548184
2897,Rice,134.6965988,58.10878061,73.9197718,215.3786783,1.373087181,91.81072984,High,99.99930444
2898,Rice,228.7689041,179.6816343,81.994075,319.0932271,0.655418458,83.1725325,High,89.85457581
2899,Soybean,135.2966218,154.7803148,196.3237597,461.5857799,1.04214373,10.75253695,Medium,63.14574242
2900,Rice,284.957901,194.0041598,181.7112133,435.2259557,0.756496069,89.24332745,Medium,99.53725376
2901,Wheat,101.2531664,50.30060589,70.75004952,192.9621803,0.952924754,29.14849438,Medium,91.64987624
2902,Soybean,189.8575677,147.407094,86.77645226,443.6002953,0.985620736,26.48256368,Low,64.41952817
2903,Corn,455.399184,131.6738264,114.9657216,184.8297539,1.088640255,33.64079271,Medium,50.04576926
2904,Corn,309.6815364,70.65977238,163.623106,145.9941686,0.592252969,22.50296474,Low,119.3835344
2905,Soybean,422.796403,173.6491649,95.49202764,245.5304201,0.874407527,3.60313893,Medium,68.56322204
2906,Corn,235.3728382,78.34790599,164.7205301,335.6421385,1.459287155,72.72904237,Medium,93.65500941
2907,Wheat,255.947343,127.8550099,118.074483,259.7394003,0.539054686,96.14178348,Low,140.194534
2908,Corn,365.8671586,119.5343927,64.62997582,499.420454,0.893708823,9.521169047,Medium,130.9387613
2909,Soybean,353.4459084,175.3536386,136.1406564,419.7527217,1.108311106,61.5419642,Medium,63.73703665
2910,Corn,407.3492244,75.60251451,144.8528278,381.705054,0.568433568,91.6809349,Low,119.6825437
2911,Corn,308.8867382,84.56286274,141.5352887,190.5296629,0.540535738,66.5300181,Low,96.70036056
2912,Corn,166.4720694,138.8064239,175.3303166,476.9228351,0.957124795,13.59215696,Low,70.08928987
2913,Rice,308.3860097,163.5897476,157.17875,298.946382,0.889585579,42.58238294,Medium,86.06566557
2914,Soybean,285.0453943,107.0613892,192.8040072,349.2176699,1.442758755,57.73218794,Medium,138.4979943
2915,Soybean,408.1810379,186.6914198,127.0411813,252.8271409,0.748249142,99.54058332,Low,140.9175223
2916,Soybean,314.2407969,148.5868719,133.9994853,155.2531109,0.952667344,74.73294118,Low,149.1459742
2917,Soybean,200.8815728,81.19868876,144.3111575,116.7888688,1.139860375,29.14694909,Medium,68.01577744
2918,Wheat,350.1762697,93.5121471,185.6974685,277.881108,0.652033512,41.87985687,High,73.6392802
2919,Corn,254.2509647,178.4528843,76.99345906,284.3719885,1.016881872,30.53837629,Medium,126.367677
2920,Wheat,263.8114289,154.9076806,144.9072904,322.1231562,0.561275553,16.16526362,Low,73.89664116
2921,Wheat,172.9521405,63.93477391,159.0100346,288.680152,0.72655994,22.45027473,High,131.5803388
2922,Wheat,496.0511165,67.30103591,73.43259254,286.8416104,1.203041325,61.48508706,High,141.1365055
2923,Wheat,423.1299571,189.133312,93.43458828,265.8307699,1.374828625,79.59158344,Low,134.5054688
2924,Rice,186.2814855,182.494272,161.5498587,354.7734387,0.768229682,36.81688052,High,71.93711187
2925,Rice,295.2545567,144.8696583,163.7524144,176.467951,1.302075489,70.94076136,High,135.3844814
2926,Corn,477.3655343,124.159057,61.67520301,390.0561313,0.81888525,14.93916855,High,81.01497038
2927,Rice,106.7926167,123.2704384,157.2711493,255.9360668,1.192099268,96.10296135,Low,114.5862334
2928,Rice,497.2948441,89.21191516,122.5541111,478.815132,1.322470959,4.504046907,Low,59.1333409
2929,Corn,218.1895105,78.74733943,51.33933208,332.2542691,1.314960804,1.171283501,Low,74.95868928
2930,Corn,338.8206215,161.0104682,159.7254548,470.2986631,0.921957528,38.17321241,Low,136.2949425
2931,Corn,122.8020597,146.7715729,65.82635662,450.4134696,0.510754914,86.38612306,Low,105.5875228
2932,Soybean,228.0679092,108.3354153,125.6155596,406.8889235,1.469446619,45.83447711,Low,99.52563156
2933,Rice,374.3514913,85.70325954,178.1174464,317.1615793,0.896582338,9.454306725,Low,107.4992236
2934,Soybean,194.4992469,53.48591502,72.1772215,292.3613454,1.239958202,47.80532019,Medium,146.2449636
2935,Rice,346.4090566,161.347564,72.60475384,321.7637932,0.723218004,29.09261238,Low,139.3976358
2936,Wheat,127.0312293,81.48823626,172.7539012,488.622888,0.660970309,99.16293891,High,55.25530045
2937,Wheat,480.8713681,84.37165361,126.3316987,480.2651905,1.431752909,73.07661784,Low,144.6404601
2938,Rice,269.3612158,178.1393963,147.8736659,210.5618844,0.838808149,10.50182436,High,134.3894829
2939,Corn,211.7257937,72.19932169,189.5397142,155.6901472,0.88414275,9.897286107,Low,97.36728013
2940,Rice,461.6162126,167.8675279,180.3494803,410.7302542,0.583056242,33.54874166,Low,130.9934597
2941,Soybean,412.0421045,101.022419,174.4040372,447.9490869,0.716983736,28.66553966,Medium,81.17495608
2942,Rice,356.6713967,97.45315757,185.1178301,270.6950605,1.209794013,76.08522508,Medium,143.9338539
2943,Corn,126.0810241,68.1907195,163.8266937,345.1898519,0.729049883,38.95993516,High,93.17751631
2944,Corn,230.6043059,171.908654,116.7041212,359.6901219,1.151108691,91.38507152,Low,74.39738901
2945,Soybean,279.5563781,128.8626822,65.1059579,211.1975423,0.772491929,57.64161477,High,78.97547873
2946,Corn,306.0187531,148.2518705,143.8484155,320.5086645,1.4602826,53.55191113,High,134.1431028
2947,Corn,162.4812981,196.6914133,153.0307212,137.0232421,0.552199423,4.300986263,Low,149.2938647
2948,Wheat,491.0231533,67.62294119,192.1284827,104.8974357,1.234200618,31.41535008,Medium,148.3113342
2949,Corn,369.9870057,139.9724758,79.63777597,231.8705933,0.596743934,72.99718532,Medium,77.47131927
2950,Soybean,368.3336573,185.3627688,178.5986699,310.6958362,0.929971132,68.56619931,High,115.9009186
2951,Corn,107.3754887,65.12750786,88.29145792,312.5343409,1.472518028,88.09981206,Low,55.437647
2952,Corn,139.9766267,154.8034694,114.6062716,323.5589902,0.973983639,26.71408666,Low,54.16328921
2953,Rice,204.024149,129.9671792,162.3358821,127.2052887,1.269996738,49.79377421,Low,83.74303697
2954,Rice,318.2173335,155.0268125,105.3465132,142.2142878,1.094643377,56.6577268,High,97.13519211
2955,Corn,206.5608262,103.4687599,114.5682954,234.8049294,1.399059508,45.18698801,High,147.480838
2956,Soybean,352.5667174,60.48094471,148.9488165,492.4664485,0.533604556,50.36481137,High,145.9838225
2957,Corn,307.8178334,129.442703,169.7754486,434.576116,0.644115864,24.24469343,High,88.03990723
2958,Corn,342.8073128,57.01041016,75.25085041,260.2284074,1.031808308,43.66353565,Medium,69.70240149
2959,Corn,216.6624523,147.9255314,122.9496854,451.9427893,0.584916293,91.30414012,Low,82.81474748
2960,Corn,239.7557449,123.7656525,187.9130828,271.8944077,1.102679676,78.75185052,Medium,85.8678842
2961,Corn,111.4615805,56.04715762,121.3696577,366.4010831,1.027989355,31.64557502,Medium,66.84039771
2962,Corn,305.961776,62.00465398,68.7061626,173.9257774,0.734686226,89.43266925,Medium,70.77592305
2963,Rice,291.3442949,154.4185593,57.08379355,146.8535722,1.487618256,33.33404445,Medium,137.9380734
2964,Wheat,193.8265944,182.3775739,130.7583854,312.8649337,1.056890779,36.97862374,High,114.5539302
2965,Rice,412.8969753,132.8148216,62.48959789,209.741414,0.852707062,22.66925954,Medium,132.6599113
2966,Rice,343.5046543,123.0694274,144.1267374,438.6471615,1.243498398,4.051194722,High,61.66621606
2967,Rice,372.8688438,180.5671303,153.259993,126.7119134,0.64960246,84.4371471,Medium,81.67828262
2968,Rice,149.1141595,194.6429733,63.63924321,278.5488674,1.438380677,31.94816114,Low,136.7633105
2969,Corn,406.2705656,127.1748081,135.358165,194.9840685,1.219622812,57.06304903,Low,97.63430999
2970,Soybean,203.4528703,53.12873742,137.0286508,308.7304541,0.894721184,60.44433101,Low,72.27718607
2971,Soybean,355.013004,101.7303752,59.8471404,239.717537,1.103702565,68.80823154,High,94.08357942
2972,Soybean,355.1607208,114.9047515,164.547953,202.7625953,0.793108076,17.50969213,Medium,131.5438172
2973,Wheat,380.5469997,60.52335434,147.8825993,257.2092431,0.93830319,95.57874303,Medium,147.7369067
2974,Corn,491.3801469,196.5046738,171.5688849,142.3695375,0.530876052,64.60779857,Medium,144.4227159
2975,Corn,133.0922792,70.7604286,164.9113888,459.7527587,1.158339888,60.42876934,High,52.10249455
2976,Rice,431.3630134,158.1659605,111.5198664,130.4701778,0.975492101,90.64193816,Medium,65.67992306
2977,Soybean,183.4295984,108.7225633,146.1833617,211.1562223,0.613780711,41.59518562,Medium,78.80003193
2978,Soybean,192.3632969,193.9137945,59.65855168,214.3319504,1.239345136,70.96063328,Low,130.1199748
2979,Soybean,416.4667342,72.97476628,107.1937202,102.2202391,1.477731202,65.95954943,Medium,134.2014561
